Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Location_grouped,review_text,review_char_len,review_word_len,review_tokens
Household,COOGER Rak Jemuran Stainless Steel 4 Susun Rak Pengering Serbaguna,Kota Bekasi,450000,4.8,2787,1500,2,Rangka besi sangat tipis dan lemah. Tertulis bahwa berat maksimum yang dapat ditopang adalah 40kg. Tapi belum sampai 10kg saja sudah ambruk karena keberatan.,Negative,Anger,Kota Bekasi,Rangka besi sangat tipis dan lemah. Tertulis bahwa berat maksimum yang dapat ditopang adalah 40kg. Tapi belum sampai 10kg saja sudah ambruk karena keberatan.,157,24,"['rangka', 'besi', 'sangat', 'tipis', 'lemah', 'tertulis', 'bahwa', 'berat', 'maksimum', 'ditopang', 'adalah', '40kg', 'belum', '10kg', 'saja', 'ambruk', 'keberatan']"
Household,Keranjang Baju Cucian Pakaian Kotor Laundry Basket KB004 Uk.M 35m X 45 - Geometri Kuning,Kota Tangerang,22900,4.9,1674,868,1,"Barang robek krn jahitan tdk rapi, selebihnya baik",Negative,Sadness,Kota Tangerang,"Barang robek krn jahitan tdk rapi, selebihnya baik",50,8,"['barang', 'robek', 'jahitan', 'rapi', 'selebihnya', 'baik']"
Household,Keranjang Baju Cucian Pakaian Kotor Laundry Basket KB004 Uk.M 35m X 45 - Geometri Kuning,Kota Tangerang,22900,4.9,1674,868,1,Barang yg dikirim tidak sesuai motifnya dg yg dipesan kmd diminta untuk mengirim balik brg tsb untuk ditukar tapi tdk sy lakukan krn terlalu banyak effortnya kekurir dan bayar ongkir lagi yg semuanya bukan krn salah customer tapi seller yg ceroboh mengirim.barang tp customer yg kena ongkir retur dan effort tuk ke kurir ditengah pandemi,Negative,Anger,Kota Tangerang,Barang yg dikirim tidak sesuai motifnya dg yg dipesan kmd diminta untuk mengirim balik brg tsb untuk ditukar tapi tdk sy lakukan krn terlalu banyak effortnya kekurir dan bayar ongkir lagi yg semuanya bukan krn salah customer tapi seller yg ceroboh mengirim.barang tp customer yg kena ongkir retur dan effort tuk ke kurir ditengah pandemi,337,55,"['barang', 'yg', 'dikirim', 'sesuai', 'motifnya', 'dg', 'yg', 'dipesan', 'kmd', 'diminta', 'mengirim', 'balik', 'brg', 'tsb', 'ditukar', 'sy', 'lakukan', 'terlalu', 'banyak', 'effortnya', 'kekurir', 'bayar', 'ongkir', 'lagi', 'yg', 'semuanya', 'bukan', 'salah', 'customer', 'seller', 'yg', 'ceroboh', 'mengirim', 'barang', 'customer', 'yg', 'kena', 'ongkir', 'retur', 'effort', 'tuk', 'kurir', 'ditengah', 'pandemi']"
Household,Keranjang Baju Cucian Pakaian Kotor Laundry Basket KB004 Uk.M 35m X 45 - Geometri Kuning,Kota Tangerang,22900,4.9,1674,868,3,"Barang nya robek dan penyok2, di chat ke penjualnya malah bilang wajar karna produksi masal. Trus tulisannya pake capslock semua tanpa bilang maaf krna produksi masal ini malah kebablasan capslock. Kan sebelum di kirim harus nya di cek dulu. Mana posisinya kebalik yg bagian dalam diluar, ngebaliknya kan susah kaku.",Negative,Anger,Kota Tangerang,"Barang nya robek dan penyok2, di chat ke penjualnya malah bilang wajar karna produksi masal. Trus tulisannya pake capslock semua tanpa bilang maaf krna produksi masal ini malah kebablasan capslock. Kan sebelum di kirim harus nya di cek dulu. Mana posisinya kebalik yg bagian dalam diluar, ngebaliknya kan susah kaku.",316,50,"['barang', 'robek', 'penyok2', 'chat', 'penjualnya', 'malah', 'bilang', 'wajar', 'karna', 'produksi', 'masal', 'trus', 'tulisannya', 'pake', 'capslock', 'semua', 'tanpa', 'bilang', 'maaf', 'krna', 'produksi', 'masal', 'malah', 'kebablasan', 'capslock', 'kan', 'sebelum', 'kirim', 'harus', 'cek', 'dulu', 'mana', 'posisinya', 'kebalik', 'yg', 'bagian', 'diluar', 'ngebaliknya', 'kan', 'susah', 'kaku']"
Household,(Tabung B buka depan)Penutup mesin cuci-Cover mesin cuci bahan PEVA - Black Flower,Jakarta Barat,21000,4.9,3181,1025,3,"Talinya gak ada satu, jadi gak bisa diikatkan dibagian belakang, jadi keliatan gak pas",Negative,Sadness,Jakarta Barat,"Talinya gak ada satu, jadi gak bisa diikatkan dibagian belakang, jadi keliatan gak pas",86,14,"['talinya', 'satu', 'diikatkan', 'dibagian', 'belakang', 'keliatan']"
Household,(Tabung B buka depan)Penutup mesin cuci-Cover mesin cuci bahan PEVA - Black Flower,Jakarta Barat,21000,4.9,3181,1025,1,"Respon kurang, brg tdk sesuai deskripsi dan tdk ada solusi / tdk ada respon akhir dr si penjual",Negative,Sadness,Jakarta Barat,"Respon kurang, brg tdk sesuai deskripsi dan tdk ada solusi / tdk ada respon akhir dr si penjual",95,18,"['respon', 'kurang', 'brg', 'sesuai', 'deskripsi', 'solusi', 'respon', 'akhir', 'dr', 'si', 'penjual']"
Household,(Tabung B buka depan)Penutup mesin cuci-Cover mesin cuci bahan PEVA - Black Flower,Jakarta Barat,21000,4.9,3181,1025,3,lebih kecil.. ndak muat di mesin cuci elextrolux overal bhanya bagus anti air,Negative,Fear,Jakarta Barat,lebih kecil.. ndak muat di mesin cuci elextrolux overal bhanya bagus anti air,77,13,"['kecil', 'ndak', 'muat', 'mesin', 'cuci', 'elextrolux', 'overal', 'bhanya', 'bagus', 'anti', 'air']"
Household,Jemuran Baju Stainless Steel SAMUDERA 180,Kota Depok,405000,4.8,2109,1148,3,"barangnya agak ringkih dan kecil, dan saat masang perlu hati2 krn besi2nya agak tajam , krn saat kita masang kmrn jari2 kami sempat tergores ??",Negative,Sadness,Kota Depok,"barangnya agak ringkih dan kecil, dan saat masang perlu hati2 krn besi2nya agak tajam , krn saat kita masang kmrn jari2 kami sempat tergores ??",143,25,"['barangnya', 'agak', 'ringkih', 'kecil', 'saat', 'masang', 'perlu', 'hati2', 'besi2nya', 'agak', 'tajam', 'saat', 'kita', 'masang', 'kmrn', 'jari2', 'kami', 'sempat', 'tergores']"
Household,Jemuran Baju Stainless Steel SAMUDERA 181,Kota Depok,405000,4.8,2109,1148,2,Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,Negative,Fear,Kota Depok,Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.,250,34,"['hari', 'baru', 'terpasang', 'ternyata', 'satu', 'palang', 'yg', 'ukuran', 'pendek', 'cacat', 'bengkok', 'cedok', 'bekas', 'besi', 'ditekuk', 'akhirnya', 'pindah', 'posisi', 'palang', 'tersebut', 'dibagian', 'tengah', 'secara', 'keseluruhan', 'barang', 'baik', 'mungkin', 'perlu', 'ditingkatkan', 'qc', 'saja']"
Household,Jemuran Baju Stainless Steel SAMUDERA 182,Kota Depok,405000,4.8,2109,1148,2,"Saya kecewa dengan kualitas barangnya. Kualitas stainles steelnya sih oke, tapi batang yang ada penyangga yang bagian bawah panjangnya kurang tidak bisa disambung. Kualitas mur rendah mudah bengkok dan patah. Alhasil jemuran saya tidak dapat dirakit",Negative,Sadness,Kota Depok,"Saya kecewa dengan kualitas barangnya. Kualitas stainles steelnya sih oke, tapi batang yang ada penyangga yang bagian bawah panjangnya kurang tidak bisa disambung. Kualitas mur rendah mudah bengkok dan patah. Alhasil jemuran saya tidak dapat dirakit",249,36,"['kecewa', 'kualitas', 'barangnya', 'kualitas', 'stainles', 'steelnya', 'oke', 'batang', 'penyangga', 'bagian', 'bawah', 'panjangnya', 'kurang', 'disambung', 'kualitas', 'mur', 'rendah', 'mudah', 'bengkok', 'patah', 'alhasil', 'jemuran', 'dirakit']"
Household,Jemuran Baju Stainless Steel SAMUDERA 183,Kota Depok,405000,4.8,2109,1148,1,"barangnya jelek banget, ada lubang yg posisinya gak presisi, malah jd gk bisa dimasukin bautnya, aneh, padahal",Negative,Anger,Kota Depok,"barangnya jelek banget, ada lubang yg posisinya gak presisi, malah jd gk bisa dimasukin bautnya, aneh, padahal",110,17,"['barangnya', 'jelek', 'lubang', 'yg', 'posisinya', 'presisi', 'malah', 'jd', 'gk', 'dimasukin', 'bautnya', 'aneh', 'padahal']"
Household,Laundry Bag Jaring Baju Kotor Kantong Mesin Cuci Bra Celana Dalam - 30 X 40 CM,Kota Surabaya,7999,4.9,43918,978,2,ada yg baru 1x dipake penyangga plastiknya sudah keluar dari keranjangnya (sobek jaringnya). sedangkan yang lain pun engga sampai 1 minggu sudah keluar penyangganya. kualitasnya tolong di tingkatkan,Negative,Fear,Kota Surabaya,ada yg baru 1x dipake penyangga plastiknya sudah keluar dari keranjangnya (sobek jaringnya). sedangkan yang lain pun engga sampai 1 minggu sudah keluar penyangganya. kualitasnya tolong di tingkatkan,198,28,"['yg', 'baru', '1x', 'dipake', 'penyangga', 'plastiknya', 'keluar', 'keranjangnya', 'sobek', 'jaringnya', 'sedangkan', 'lain', 'pun', 'engga', 'minggu', 'keluar', 'penyangganya', 'kualitasnya', 'tolong', 'tingkatkan']"
Household,Laundry Bag Jaring Baju Kotor Kantong Mesin Cuci Bra Celana Dalam - 30 X 40 CM,Kota Surabaya,7999,4.9,43918,978,1,pesanan tidak lengkap lebih dari 40 pcs tidak dikirim,Negative,Sadness,Kota Surabaya,pesanan tidak lengkap lebih dari 40 pcs tidak dikirim,53,9,"['pesanan', 'lengkap', '40', 'pcs', 'dikirim']"
Household,Suling Tembok 12 Mata Tekuk / gantungan baju ke dinding 12 titik,Kota Tangerang,11000,4.8,10337,1111,1,Barang yg dikirim patah tdk bisa digunakan,Negative,Sadness,Kota Tangerang,Barang yg dikirim patah tdk bisa digunakan,42,7,"['barang', 'yg', 'dikirim', 'patah', 'digunakan']"
Household,Suling Tembok 12 Mata Tekuk / gantungan baju ke dinding 12 titik,Kota Tangerang,11000,4.8,10337,1111,3,packingnya tdk rapi hanya dibungkus plastik hitam saja pada saat sy terima bungkusannya sudah robek2 dan di salah satu sulingnya ada 2 mata kaitannya yg tidak ada,Negative,Sadness,Kota Tangerang,packingnya tdk rapi hanya dibungkus plastik hitam saja pada saat sy terima bungkusannya sudah robek2 dan di salah satu sulingnya ada 2 mata kaitannya yg tidak ada,162,27,"['packingnya', 'rapi', 'hanya', 'dibungkus', 'plastik', 'hitam', 'saja', 'saat', 'sy', 'terima', 'bungkusannya', 'robek2', 'salah', 'satu', 'sulingnya', 'mata', 'kaitannya', 'yg']"
Household,Suling Tembok 12 Mata Tekuk / gantungan baju ke dinding 12 titik,Kota Tangerang,11000,4.8,10337,1111,3,maaf cuma bs kasih 3 bintang. saya dpt barang yg penyok dan pelor hilang 1. respon dan pengiriman jg lambat,Negative,Sadness,Kota Tangerang,maaf cuma bs kasih 3 bintang. saya dpt barang yg penyok dan pelor hilang 1. respon dan pengiriman jg lambat,107,20,"['maaf', 'cuma', 'bs', 'kasih', 'bintang', 'barang', 'yg', 'penyok', 'pelor', 'hilang', 'respon', 'pengiriman', 'lambat']"
Household,Suling Tembok 12 Mata Tekuk / gantungan baju ke dinding 12 titik,Kota Tangerang,11000,4.8,10337,1111,3,ada yg patah gantungannya,Negative,Sadness,Kota Tangerang,ada yg patah gantungannya,25,4,"['yg', 'patah', 'gantungannya']"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,Kab. Tangerang,195000,4.9,1723,1005,2,Terjemahannya berantakan bgt. Mending beli yg versi inggrisnya aja,Negative,Anger,Kab. Tangerang,Terjemahannya berantakan bgt. Mending beli yg versi inggrisnya aja,66,9,"['terjemahannya', 'berantakan', 'mending', 'beli', 'yg', 'versi', 'inggrisnya']"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,Kab. Tangerang,195000,4.9,1723,1005,1,Pengiriman lama,Negative,Anger,Kab. Tangerang,Pengiriman lama,15,2,"['pengiriman', 'lama']"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,Kab. Tangerang,195000,4.9,1723,1005,3,"pengiriman lamaaaaaaaaaaaaa, ditanya dulu baru sadar",Negative,Anger,Kab. Tangerang,"pengiriman lamaaaaaaaaaaaaa, ditanya dulu baru sadar",52,6,"['pengiriman', 'lamaaaaaaaaaaaaa', 'ditanya', 'dulu', 'baru', 'sadar']"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,Kab. Tangerang,195000,4.9,1723,1005,3,"Packing perbaiki ,buku datang sudah penyok",Negative,Anger,Kab. Tangerang,"Packing perbaiki ,buku datang sudah penyok",42,6,"['packing', 'perbaiki', 'buku', 'datang', 'penyok']"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,Kab. Tangerang,195000,4.9,1723,1005,3,"parah sih bukunya ada yang sobek, lain kali cek dulu kondisi bukunya sebelum kirim",Negative,Fear,Kab. Tangerang,"parah sih bukunya ada yang sobek, lain kali cek dulu kondisi bukunya sebelum kirim",82,14,"['parah', 'bukunya', 'sobek', 'lain', 'kali', 'cek', 'dulu', 'kondisi', 'bukunya', 'sebelum', 'kirim']"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,Kab. Tangerang,195000,4.9,1723,1005,3,"penyok, packingnya juga kurang aman",Negative,Anger,Kab. Tangerang,"penyok, packingnya juga kurang aman",35,5,"['penyok', 'packingnya', 'kurang', 'aman']"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,Kab. Tangerang,195000,4.9,1723,1005,3,packingnya kurang memuaskan,Negative,Fear,Kab. Tangerang,packingnya kurang memuaskan,27,3,"['packingnya', 'kurang', 'memuaskan']"
Books,Technical Analysis for Mega Profit (HC) Cover baru,Jakarta Barat,180000,4.9,1174,613,3,"Bukunya pas dibuka agak kotor gtu, terus ada beberapa penyokan disisi buku :(",Negative,Sadness,Jakarta Barat,"Bukunya pas dibuka agak kotor gtu, terus ada beberapa penyokan disisi buku :(",77,13,"['bukunya', 'dibuka', 'agak', 'kotor', 'gtu', 'terus', 'beberapa', 'penyokan', 'disisi', 'buku']"
Books,Technical Analysis for Mega Profit (HC) Cover baru,Jakarta Barat,180000,4.9,1174,613,3,Bubble wrap mana bukunya jadi kena benturan :(,Negative,Sadness,Jakarta Barat,Bubble wrap mana bukunya jadi kena benturan :(,46,8,"['bubble', 'wrap', 'mana', 'bukunya', 'kena', 'benturan']"
Books,Technical Analysis for Mega Profit (HC) Cover baru,Jakarta Barat,180000,4.9,1174,613,3,respon cepat..cuma buku sampul hardcovernya penyok2..ada beberapa halaman sekitar 8 halaman yang posisinya kebalik-balik..,Negative,Sadness,Jakarta Barat,respon cepat..cuma buku sampul hardcovernya penyok2..ada beberapa halaman sekitar 8 halaman yang posisinya kebalik-balik..,122,14,"['respon', 'cepat', 'cuma', 'buku', 'sampul', 'hardcovernya', 'penyok2', 'beberapa', 'halaman', 'sekitar', 'halaman', 'posisinya', 'kebalik', 'balik']"
Books,Buku Japanese Candlestick Charting Techniques By Steve Nison,Jakarta Barat,150400,5.0,255,139,2,barang sampai dengan kondisi hancur. packing luar tidak ada sobek,Negative,Anger,Jakarta Barat,barang sampai dengan kondisi hancur. packing luar tidak ada sobek,65,10,"['barang', 'kondisi', 'hancur', 'packing', 'luar', 'sobek']"
Books,Hyouka,Kab. Tangerang,67500,5.0,1144,675,3,Ada beberapa kalimat yang kosong. Saya cukup kecewa dan hal itu sangat menggangu saya ketika membaca.,Negative,Sadness,Kab. Tangerang,Ada beberapa kalimat yang kosong. Saya cukup kecewa dan hal itu sangat menggangu saya ketika membaca.,101,16,"['beberapa', 'kalimat', 'kosong', 'cukup', 'kecewa', 'hal', 'sangat', 'menggangu', 'ketika', 'membaca']"
Books,(BARU) Buku Rich Dad Poor Dad . Robert T Kiyosaki Motivasi Best Seller,Kab. Tangerang,65000,4.9,1826,738,3,Buku yang sampai Warna kertas agak Kuning kaya kertas buram.,Negative,Anger,Kab. Tangerang,Buku yang sampai Warna kertas agak Kuning kaya kertas buram.,60,10,"['buku', 'warna', 'kertas', 'agak', 'kuning', 'kaya', 'kertas', 'buram']"
Books,(BARU) Buku Rich Dad Poor Dad . Robert T Kiyosaki Motivasi Best Seller,Kab. Tangerang,65000,4.9,1826,738,3,jasa pengiriman nya di ganti tanpa konfirmasi... kurang memuaskan,Negative,Anger,Kab. Tangerang,jasa pengiriman nya di ganti tanpa konfirmasi... kurang memuaskan,65,9,"['jasa', 'pengiriman', 'ganti', 'tanpa', 'konfirmasi', 'kurang', 'memuaskan']"
Books,I Want To Die But I Want To Eat Tteokpokki,Kab. Tangerang,99000,4.9,1565,975,3,"sorry cuma kasih bintang 3, sebetulnya mau bintang 2 tp aku tambah 1 krn respon adminnya yg ramah sm cepat. Sengaja beli di official shop berharap cepat karena mau buat kado temen, tp malah bikin kecewa karena salah kirim novel jadi retur makan proses jd gagal buat kado,Yah i know maybe human error cuma aku cm pesen satu dan salah :') semoga lebih teliti lagi kedepannya yamin",Negative,Sadness,Kab. Tangerang,"sorry cuma kasih bintang 3, sebetulnya mau bintang 2 tp aku tambah 1 krn respon adminnya yg ramah sm cepat. Sengaja beli di official shop berharap cepat karena mau buat kado temen, tp malah bikin kecewa karena salah kirim novel jadi retur makan proses jd gagal buat kado,Yah i know maybe human error cuma aku cm pesen satu dan salah :') semoga lebih teliti lagi kedepannya yamin",378,67,"['sorry', 'cuma', 'kasih', 'bintang', 'sebetulnya', 'mau', 'bintang', 'tambah', 'respon', 'adminnya', 'yg', 'ramah', 'sm', 'cepat', 'sengaja', 'beli', 'official', 'shop', 'berharap', 'cepat', 'mau', 'kado', 'temen', 'malah', 'bikin', 'kecewa', 'salah', 'kirim', 'novel', 'retur', 'makan', 'proses', 'jd', 'gagal', 'kado', 'know', 'maybe', 'human', 'error', 'cuma', 'cm', 'pesen', 'satu', 'salah', 'semoga', 'teliti', 'lagi', 'kedepannya', 'yamin']"
Books,I Want To Die But I Want To Eat Tteokpokki,Kab. Tangerang,99000,4.9,1565,975,3,"Halo penerbit haru, bukunya sampai dengan cepat. Tapi pengemasannya sangat kurang. Mohon menggunakan bubble wrap supaya tidak terjadi kerusakan dalam pengiriman. Sangat disayangkan pengemasannya tidak ada pengamanannya. Jadi buku yg saya terima sedikit kurang baik. Terimakasih.",Negative,Sadness,Kab. Tangerang,"Halo penerbit haru, bukunya sampai dengan cepat. Tapi pengemasannya sangat kurang. Mohon menggunakan bubble wrap supaya tidak terjadi kerusakan dalam pengiriman. Sangat disayangkan pengemasannya tidak ada pengamanannya. Jadi buku yg saya terima sedikit kurang baik. Terimakasih.",278,36,"['halo', 'penerbit', 'haru', 'bukunya', 'cepat', 'pengemasannya', 'sangat', 'kurang', 'mohon', 'menggunakan', 'bubble', 'wrap', 'supaya', 'terjadi', 'kerusakan', 'pengiriman', 'sangat', 'disayangkan', 'pengemasannya', 'pengamanannya', 'buku', 'yg', 'terima', 'sedikit', 'kurang', 'baik', 'terimakasih']"
Books,Bicara Itu Ada Seninya,Jakarta Timur,72000,4.9,1561,844,3,Proses barang sampe pengirimanmya lamaaa,Negative,Anger,Jakarta Timur,Proses barang sampe pengirimanmya lamaaa,40,5,"['proses', 'barang', 'pengirimanmya', 'lamaaa']"
Books,[ORIGINAL] Satu-Satunya Buku EKG Yang Anda Perlukan 8e - Malcolm S.,Jakarta Barat,120000,5.0,638,199,3,Penjual kurang ramah,Negative,Anger,Jakarta Barat,Penjual kurang ramah,20,3,"['penjual', 'kurang', 'ramah']"
Books,Dale Carnegie - How To Win Friends and Influence People-Simon & Schust,Kab. Bogor,54450,4.9,232,111,3,"Kualitas kurang bagus, kertasnya tipis, bukan buku original",Negative,Fear,Other,"Kualitas kurang bagus, kertasnya tipis, bukan buku original",59,8,"['kualitas', 'kurang', 'bagus', 'kertasnya', 'tipis', 'bukan', 'buku', 'original']"
Books,"Kamus john m echols/ kamus inggris-indonesia, indonesia-inggris",Kab. Bogor,40000,4.8,234,24,3,penjual tidak ramah,Negative,Anger,Other,penjual tidak ramah,19,3,"['penjual', 'ramah']"
Books,I Want To Die But I Want To Eat Tteokpokki,Kab. Tangerang,99000,4.9,1565,975,2,"Pengirimannya gimana ya ini? Sayang bgt bukunya jadi cacat gitu, jadi keliatan bekas :( padahal buat kado",Negative,Sadness,Kab. Tangerang,"Pengirimannya gimana ya ini? Sayang bgt bukunya jadi cacat gitu, jadi keliatan bekas :( padahal buat kado",105,17,"['pengirimannya', 'gimana', 'sayang', 'bukunya', 'cacat', 'gitu', 'keliatan', 'bekas', 'padahal', 'kado']"
Books,[ORIGINAL] Satu-Satunya Buku EKG Yang Anda Perlukan 8e - Malcolm S.,Jakarta Barat,120000,5.0,638,199,1,banyak halaman terulang. malu saya pas kasih hadiah.,Negative,Sadness,Jakarta Barat,banyak halaman terulang. malu saya pas kasih hadiah.,52,8,"['banyak', 'halaman', 'terulang', 'malu', 'kasih', 'hadiah']"
Books,Bicara Itu Ada Seninya,Jakarta Timur,72000,4.9,1561,844,2,"Pegawai nya kurang fokus nih , pengiriman kurang satu bukunya , kirim lagi dengn nama yang lain lagi",Negative,Anger,Jakarta Timur,"Pegawai nya kurang fokus nih , pengiriman kurang satu bukunya , kirim lagi dengn nama yang lain lagi",100,18,"['pegawai', 'kurang', 'fokus', 'nih', 'pengiriman', 'kurang', 'satu', 'bukunya', 'kirim', 'lagi', 'dengn', 'nama', 'lain', 'lagi']"
